list-card-link href,list-card-addr,list-card-type,list-card-details,list-card-label,list-card-details 2,list-card-label 2,list-card-variable-text,list-card-link src,,list-card-price,list-card-details 3,list-card-label 3,list-card-save-content
https://www.zillow.com/homedetails/43-Diamond-St-4-Brooklyn-NY-11222/2081897723_zpid/,"43 Diamond St # 4, Brooklyn, NY 11222",Apartment for rent,1,bd,1,ba,12 hours ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""43 Diamond St # 4, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""43 Diamond St # 4"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.724045,""longitude"":-73.946251},""url"":""/homedetails/43-Diamond-St-4-Brooklyn-NY-11222/2081897723_zpid/""}","$2,200/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/6028-68th-St-1-Maspeth-NY-11378/2099565086_zpid/,"6028 68th St # 1, Maspeth, NY 11378",Apartment for rent,1,bd,1,ba,Updated yesterday,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6028 68th St # 1, Maspeth, NY 11378"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,500""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6028 68th St # 1"",""addressLocality"":""Maspeth"",""addressRegion"":""NY"",""postalCode"":""11378""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.720208,""longitude"":-73.893419},""url"":""/homedetails/6028-68th-St-1-Maspeth-NY-11378/2099565086_zpid/""}","$1,500/mo","1,500",sqft,Save this home
https://www.zillow.com/homedetails/15119-34th-Ave-Flushing-NY-11354/2089431257_zpid/,"15119 34th Ave, Flushing, NY 11354",Apartment for rent,1,bd,1,ba,Updated yesterday,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""15119 34th Ave, Flushing, NY 11354"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""650""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""15119 34th Ave"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11354""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.766289,""longitude"":-73.826162},""url"":""/homedetails/15119-34th-Ave-Flushing-NY-11354/2089431257_zpid/""}","$1,500/mo",650,sqft,Save this home
https://www.zillow.com/homedetails/62nd-Ave-Ridgewood-NY-11385/2081898437_zpid/,"62nd Ave, Ridgewood, NY 11385",Apartment for rent,1,bd,1,ba,18 hours ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""62nd Ave, Ridgewood, NY 11385"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""62nd Ave"",""addressLocality"":""Ridgewood"",""addressRegion"":""NY"",""postalCode"":""11385""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.71286,""longitude"":-73.90538},""url"":""/homedetails/62nd-Ave-Ridgewood-NY-11385/2081898437_zpid/""}","$1,720/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/300-Seneca-Ave-Ridgewood-NY-11385/2081898472_zpid/,"300 Seneca Ave, Ridgewood, NY 11385",Apartment for rent,2,bds,2,ba,19 hours ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""300 Seneca Ave, Ridgewood, NY 11385"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""300 Seneca Ave"",""addressLocality"":""Ridgewood"",""addressRegion"":""NY"",""postalCode"":""11385""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.707453,""longitude"":-73.91554},""url"":""/homedetails/300-Seneca-Ave-Ridgewood-NY-11385/2081898472_zpid/""}","$2,000/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/13320-Avery-Ave-Flushing-NY-11355/94721069_zpid/,"13320 Avery Ave, Flushing, NY 11355",Apartment for rent,1,bd,2,ba,20 hours ago,https://photos.zillowstatic.com/p_e/ISegxou49pnqeg1000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13320 Avery Ave, Flushing, NY 11355"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""750""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13320 Avery Ave"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11355""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.752636,""longitude"":-73.830883},""url"":""/homedetails/13320-Avery-Ave-Flushing-NY-11355/94721069_zpid/""}","$1,950/mo",750,sqft,Save this home
https://www.zillow.com/homedetails/34th-Rd-Flushing-NY-11354/2096199493_zpid/,"34th Rd, Flushing, NY 11354",Apartment for rent,1,bd,1,ba,20 hours ago,"https://maps.googleapis.com/maps/api/streetview?location=40.766450,-73.829084&size=575x242&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=kShtL3ZzxJmRkaNiKLc1qA6Drxg=","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""34th Rd, Flushing, NY 11354"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""650""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""34th Rd"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11354""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.76645,""longitude"":-73.829084},""url"":""/homedetails/34th-Rd-Flushing-NY-11354/2096199493_zpid/""}","$1,850/mo",650,sqft,Save this home
https://www.zillow.com/homedetails/4136-49th-St-APT-3F-Sunnyside-NY-11104/2081899018_zpid/,"4136 49th St APT 3F, Sunnyside, NY 11104",Apartment for rent,2,bds,1,ba,21 hours ago,https://photos.zillowstatic.com/p_e/IS76okm0j7nnfb0000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4136 49th St Apt 3f, Sunnyside, NY 11104"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""775""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4136 49th St APT 3F"",""addressLocality"":""Sunnyside"",""addressRegion"":""NY"",""postalCode"":""11104""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.745181,""longitude"":-73.915713},""url"":""/homedetails/4136-49th-St-APT-3F-Sunnyside-NY-11104/2081899018_zpid/""}","$2,400/mo",775,sqft,Save this home
https://www.zillow.com/homedetails/Palmetto-St-Ridgewood-NY-11385/2081899064_zpid/,"Palmetto St, Ridgewood, NY 11385",Apartment for rent,2,bds,1,ba,21 hours ago,https://photos.zillowstatic.com/p_e/IS37av4tufxr3q1000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""Palmetto St, Ridgewood, NY 11385"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""Palmetto St"",""addressLocality"":""Ridgewood"",""addressRegion"":""NY"",""postalCode"":""11385""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.70592,""longitude"":-73.90451},""url"":""/homedetails/Palmetto-St-Ridgewood-NY-11385/2081899064_zpid/""}","$2,029/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/6241-Forest-Ave-APT-3I-Ridgewood-NY-11385/2081899227_zpid/,"6241 Forest Ave APT 3I, Ridgewood, NY 11385",Condo for rent,2,bds,1,ba,21 hours ago,https://photos.zillowstatic.com/p_e/IS3na6ycfqgqa60000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6241 Forest Ave Apt 3i, Ridgewood, NY 11385"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6241 Forest Ave APT 3I"",""addressLocality"":""Ridgewood"",""addressRegion"":""NY"",""postalCode"":""11385""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.710883,""longitude"":-73.905466},""url"":""/homedetails/6241-Forest-Ave-APT-3I-Ridgewood-NY-11385/2081899227_zpid/""}","$2,685/mo",--,sqft,Save this home
"https://www.zillow.com/b/Tower-3-Flushing-NY/40.75829,-73.8343_ll/","Tower 3 | 4022 College Point Blvd, Flushing, NY",Tower 3,"$2,200 ",Studio,"$2,300+",1 bd,43 days ago,https://photos.zillowstatic.com/p_e/ISjjer3eev2lu30000000000.jpg,,,"$3,100+",2 bds,
"https://www.zillow.com/b/14206-Horace-Harding-Expy-Flushing-NY/40.742974,-73.834673_ll/","14206 Horace Harding Expy, Flushing, NY",For Rent,"$2,200 ",2 bds,"$2,300+",3 bds,Updated yesterday,https://photos.zillowstatic.com/p_e/ISvoy3fbbyprwp1000000000.jpg,,,,,
https://www.zillow.com/b/13955-35th-ave-flushing-ny-5YDCrp/,"13955 35th Ave, Flushing, NY",For Rent,"$1,781+",1 bd,,,Updated yesterday,https://photos.zillowstatic.com/p_e/IS7ua61k51z6gj1000000000.jpg,,,,,
https://www.zillow.com/b/8215-134th-st-jamaica-ny-5YDgBt/,"8215 134th St, Jamaica, NY",For Rent,"$1,699+",1 bd,"$2,488+",2 bds,Updated yesterday,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,,
https://www.zillow.com/homedetails/5301-32nd-Ave-6-Woodside-NY-11377/2098046478_zpid/,"5301 32nd Ave # 6, Woodside, NY 11377",Apartment for rent,1,bd,1,ba,22 hours ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5301 32nd Ave # 6, Woodside, NY 11377"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5301 32nd Ave # 6"",""addressLocality"":""Woodside"",""addressRegion"":""NY"",""postalCode"":""11377""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.755653,""longitude"":-73.907903},""url"":""/homedetails/5301-32nd-Ave-6-Woodside-NY-11377/2098046478_zpid/""}","$1,950/mo",--,sqft,Save this home
"https://www.zillow.com/b/13953-35th-Ave-Flushing-NY/40.765594,-73.825848_ll/","13953 35th Ave, Flushing, NY",For Rent,"$1,914+",1 bd,,,Updated yesterday,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,,
https://www.zillow.com/homedetails/1416-Astoria-Park-S-1-Astoria-NY-11102/2084704157_zpid/,"1416 Astoria Park S # 1, Astoria, NY 11102",Apartment for rent,1,bd,1,ba,1 day ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1416 Astoria Park S # 1, Astoria, NY 11102"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""750""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1416 Astoria Park S # 1"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11102""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.775971,""longitude"":-73.927069},""url"":""/homedetails/1416-Astoria-Park-S-1-Astoria-NY-11102/2084704157_zpid/""}","$1,800/mo",750,sqft,Save this home
https://www.zillow.com/homedetails/2832-41st-St-1A-Astoria-NY-11103/2081900747_zpid/,"2832 41st St # 1A, Astoria, NY 11103",Apartment for rent,3,bds,1,ba,1 day ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2832 41st St # 1a, Astoria, NY 11103"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2832 41st St # 1A"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11103""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.764396,""longitude"":-73.913812},""url"":""/homedetails/2832-41st-St-1A-Astoria-NY-11103/2081900747_zpid/""}","$3,200/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/2805-Astoria-Blvd-4G-Astoria-NY-11102/2089666335_zpid/,"2805 Astoria Blvd # 4G, Astoria, NY 11102",Apartment for rent,1,bd,1,ba,1 day ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2805 Astoria Blvd # 4g, Astoria, NY 11102"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""675""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2805 Astoria Blvd # 4G"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11102""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.771002,""longitude"":-73.920422},""url"":""/homedetails/2805-Astoria-Blvd-4G-Astoria-NY-11102/2089666335_zpid/""}","$2,995/mo",675,sqft,Save this home
"https://www.zillow.com/b/8316-Lefferts-Blvd-Kew-Gardens-NY/40.730357,-73.826282_ll/","8316 Lefferts Blvd, Kew Gardens, NY",For Rent,"$1,950 ",1 bd,"$1,843+",2 bds,Updated yesterday,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,,
https://www.zillow.com/homedetails/4306-Newtown-Rd-1R-Astoria-NY-11103/2081901271_zpid/,"4306 Newtown Rd # 1R, Astoria, NY 11103",Apartment for rent,2,bds,1,ba,1 day ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4306 Newtown Rd # 1r, Astoria, NY 11103"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""999""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4306 Newtown Rd # 1R"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11103""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.759827,""longitude"":-73.914679},""url"":""/homedetails/4306-Newtown-Rd-1R-Astoria-NY-11103/2081901271_zpid/""}","$2,400/mo",999,sqft,Save this home
https://www.zillow.com/homedetails/4121-28th-St-APT-4B-Long-Island-City-NY-11101/2086094940_zpid/,"4121 28th St APT 4B, Long Island City, NY 11101",Apartment for rent,Studio,ba,1,sqft,1 day ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4121 28th St Apt 4b, Long Island City, NY 11101"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""525""},""numberOfRooms"":0,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4121 28th St APT 4B"",""addressLocality"":""Long Island City"",""addressRegion"":""NY"",""postalCode"":""11101""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.750668,""longitude"":-73.937898},""url"":""/homedetails/4121-28th-St-APT-4B-Long-Island-City-NY-11101/2086094940_zpid/""}","$2,425/mo",525,,Save this home
https://www.zillow.com/homedetails/Clinton-Ave-Flushing-NY-11378/2081901360_zpid/,"Clinton Ave, Flushing, NY 11378",Apartment for rent,3,bds,1.5,ba,1 day ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""Clinton Ave, Flushing, NY 11378"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,000""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""Clinton Ave"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11378""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.72671,""longitude"":-73.89865},""url"":""/homedetails/Clinton-Ave-Flushing-NY-11378/2081901360_zpid/""}","$2,400/mo","1,000",sqft,Save this home
https://www.zillow.com/b/9002-queens-blvd-elmhurst-ny-63cQFb/,"9002 Queens Blvd, Elmhurst, NY",For Rent,"$1,700 ",Studio,"$2,150 ",1 bd,Updated yesterday,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,"$3,300 ",3 bds,
https://www.zillow.com/homedetails/2310-102nd-St-FL-2ND-East-Elmhurst-NY-11369/2081902007_zpid/,"2310 102nd St FL 2ND, East Elmhurst, NY 11369",Apartment for rent,4,bds,1,ba,1 day ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2310 102nd St Fl 2nd, East Elmhurst, NY 11369"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":4,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2310 102nd St FL 2ND"",""addressLocality"":""East Elmhurst"",""addressRegion"":""NY"",""postalCode"":""11369""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.768507,""longitude"":-73.868889},""url"":""/homedetails/2310-102nd-St-FL-2ND-East-Elmhurst-NY-11369/2081902007_zpid/""}","$2,600/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/8534-60th-Dr-APT-3-Middle-Village-NY-11379/2081902010_zpid/,"8534 60th Dr APT 3, Middle Village, NY 11379",Apartment for rent,1,bd,1,ba,1 day ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8534 60th Dr Apt 3, Middle Village, NY 11379"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""700""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8534 60th Dr APT 3"",""addressLocality"":""Middle Village"",""addressRegion"":""NY"",""postalCode"":""11379""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.728989,""longitude"":-73.872815},""url"":""/homedetails/8534-60th-Dr-APT-3-Middle-Village-NY-11379/2081902010_zpid/""}","$1,750/mo",700,sqft,Save this home
https://www.zillow.com/b/13702-northern-blvd-flushing-ny-5j95TY/,"13702 Northern Blvd, Flushing, NY",For Rent,"$1,960 ",1 bd,"$2,250+",2 bds,Updated yesterday,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,,
https://www.zillow.com/homedetails/2044-42nd-St-APT-2R-Astoria-NY-11105/2081903051_zpid/,"2044 42nd St APT 2R, Astoria, NY 11105",Apartment for rent,1,bd,1,ba,1 day ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2044 42nd St Apt 2r, Astoria, NY 11105"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2044 42nd St APT 2R"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11105""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.774629,""longitude"":-73.901615},""url"":""/homedetails/2044-42nd-St-APT-2R-Astoria-NY-11105/2081903051_zpid/""}","$1,700/mo",--,sqft,Save this home
